carrier_code,destination,dep_hour,day_of_week,temp_c,wind_speed_kph,visibility_km,diversion_rate_carrier
DL,EWR,12,7,8.3,0.0,16.0,0.00253293406
DL,JAX,15,5,11.1,75.6,16.0,0.00253293406
WN,LGA,19,7,23.9,165.6,16.1,0.002384997386
DL,MCO,7,7,17.8,205.2,11.3,0.00253293406
DL,ORF,22,7,12.8,129.6,16.1,0.00253293406
WN,MCI,8,1,16.1,129.6,16.1,0.002384997386
DL,GSO,19,6,23.3,350.0,16.1,0.00253293406
DL,BWI,13,5,14.4,93.6,14.5,0.00253293406
DL,Other,12,5,13.3,0.0,16.0,0.00253293406
DL,RIC,10,2,6.1,147.6,16.1,0.00253293406
DL,Other,9,5,13.3,54.0,12.0,0.00253293406
DL,Other,15,6,15.0,241.2,16.0,0.00253293406
DL,SLC,10,1,3.3,93.6,16.1,0.00253293406
OH,PHL,15,7,10.6,129.6,9.0,0.003093580819
DL,SAN,16,4,20.6,205.2,14.5,0.00253293406
DL,HOU,8,2,6.1,165.6,16.1,0.00253293406
DL,MCO,21,1,17.8,75.6,16.0,0.00253293406
DL,RIC,15,1,10.0,277.2,16.0,0.00253293406
DL,BHM,8,3,12.2,75.6,16.1,0.00253293406
DL,Other,19,5,26.7,111.6,16.1,0.00253293406
DL,SAN,16,4,9.4,316.8,16.1,0.00253293406
DL,RDU,21,7,8.9,205.2,12.0,0.00253293406
OO,Other,21,7,8.9,205.2,12.0,0.003757959073
F9,BOS,21,7,13.3,111.6,16.0,0.002440836251
DL,CVG,18,6,24.4,334.8,16.0,0.00253293406
DL,MCI,14,5,18.3,75.6,16.1,0.00253293406
B6,JFK,18,7,22.8,205.2,16.0,0.004975591438
DL,PHL,10,7,16.7,129.6,16.1,0.00253293406
DL,BOS,11,4,2.8,295.2,16.1,0.00253293406
DL,HOU,12,7,2.2,165.6,16.0,0.00253293406
DL,RIC,7,3,13.9,93.6,16.1,0.00253293406
AA,DFW,7,5,4.4,54.0,16.1,0.00288359019
DL,HOU,12,7,11.7,165.6,16.0,0.00253293406
DL,SAT,18,7,22.8,205.2,16.0,0.00253293406
WN,SDF,21,2,26.1,334.8,16.0,0.002384997386
DL,Other,20,6,22.2,334.8,16.1,0.00253293406
DL,SAV,14,2,16.1,111.6,16.1,0.00253293406
F9,CLE,5,3,14.4,111.6,16.1,0.002440836251
F9,LAS,7,5,3.9,183.6,16.1,0.002440836251
DL,SAN,8,2,6.7,93.6,16.1,0.00253293406
DL,Other,12,1,18.9,93.6,1.6,0.00253293406
DL,HOU,16,5,15.0,183.6,16.1,0.00253293406
DL,JAN,20,7,13.3,111.6,16.1,0.00253293406
DL,CMH,20,2,26.1,334.8,16.1,0.00253293406
DL,PBI,11,4,2.8,295.2,16.1,0.00253293406
DL,MSY,15,2,11.7,183.6,16.0,0.00253293406
DL,PBI,12,4,13.3,111.6,16.0,0.00253293406
DL,Other,11,6,13.9,147.6,16.1,0.00253293406
DL,SJU,16,3,13.0,223.2,16.1,0.00253293406
WN,DAL,9,2,7.2,111.6,16.0,0.002384997386
DL,FLL,10,2,8.3,75.6,16.1,0.00253293406
DL,BOS,12,7,11.7,165.6,16.0,0.00253293406
DL,CHS,10,4,13.3,165.6,16.1,0.00253293406
DL,Other,21,6,25.0,334.8,16.0,0.00253293406
DL,JAX,7,7,5.0,183.6,16.1,0.00253293406
WN,SRQ,19,1,16.7,129.6,16.1,0.002384997386
DL,PIT,17,4,12.2,350.0,16.1,0.00253293406
DL,DEN,19,5,23.3,165.6,16.1,0.00253293406
DL,DTW,7,2,7.2,111.6,16.1,0.00253293406
NK,TPA,5,4,17.8,223.2,16.1,0.001815614282
DL,MCO,21,1,11.7,183.6,16.0,0.00253293406
NK,LAS,19,6,23.3,350.0,16.1,0.001815614282
DL,DEN,11,3,8.9,93.6,16.1,0.00253293406
YX,PHL,11,7,8.3,0.0,16.1,0.002220371912
WN,PIT,9,4,12.2,54.0,16.0,0.002384997386
DL,Other,21,4,10.0,350.0,16.0,0.00253293406
DL,SAT,8,4,3.9,350.0,16.1,0.00253293406
DL,IAD,19,1,16.7,183.6,16.1,0.00253293406
DL,GSO,22,3,25.0,165.6,16.1,0.00253293406
DL,Other,21,6,23.3,241.2,16.0,0.00253293406
DL,MCI,22,7,22.8,165.6,16.1,0.00253293406
DL,ORF,18,3,21.1,129.6,16.0,0.00253293406
DL,LIT,14,2,16.1,111.6,16.1,0.00253293406
DL,Other,16,4,9.4,316.8,16.1,0.00253293406
DL,PHX,19,1,16.7,183.6,16.1,0.00253293406
DL,Other,19,7,13.3,93.6,16.1,0.00253293406
DL,LGA,7,1,3.3,111.6,16.1,0.00253293406
DL,DAL,13,3,16.1,93.6,16.1,0.00253293406
DL,MIA,11,2,5.6,93.6,16.1,0.00253293406
WN,CLE,21,2,26.1,334.8,16.0,0.002384997386
DL,PIT,22,4,22.8,75.6,16.1,0.00253293406
DL,DAB,21,1,17.8,147.6,16.0,0.00253293406
WN,FLL,11,6,13.9,147.6,16.1,0.002384997386
DL,CLT,7,1,19.0,111.6,9.7,0.00253293406
DL,CLT,15,5,18.3,75.6,16.0,0.00253293406
DL,SLC,8,1,18.9,93.6,9.7,0.00253293406
DL,ECP,10,2,8.3,75.6,16.1,0.00253293406
DL,Other,19,2,25.0,277.2,16.1,0.00253293406
OO,Other,11,6,15.6,111.6,16.1,0.003757959073
OO,Other,12,4,2.8,295.2,16.0,0.003757959073
DL,LAS,22,4,22.8,75.6,16.1,0.00253293406
DL,DEN,17,7,22.8,205.2,16.1,0.00253293406
DL,LIT,14,4,13.9,241.2,16.1,0.00253293406
DL,PHL,16,5,21.1,147.6,16.1,0.00253293406
WN,AUS,22,4,22.8,75.6,16.1,0.002384997386
UA,ORD,6,1,19.4,111.6,11.0,0.002462907126
DL,PBI,11,6,15.6,111.6,16.1,0.00253293406
DL,SAN,8,3,12.2,75.6,16.1,0.00253293406
DL,TPA,11,1,18.9,111.6,8.0,0.00253293406
DL,PNS,16,4,18.9,111.6,16.1,0.00253293406
DL,BNA,14,4,16.7,93.6,16.1,0.00253293406
DL,SLC,10,6,14.4,147.6,16.1,0.00253293406
DL,MSP,8,1,6.7,241.2,16.1,0.00253293406
DL,AUS,8,6,15.6,147.6,16.1,0.00253293406
DL,DEN,19,1,16.1,350.0,16.1,0.00253293406
DL,DCA,15,6,19.4,147.6,16.0,0.00253293406
DL,Other,12,1,5.6,241.2,16.0,0.00253293406
DL,SAT,18,6,24.4,334.8,16.0,0.00253293406
OH,CLT,18,4,12.2,350.0,16.0,0.003093580819
DL,PNS,9,2,6.7,93.6,16.0,0.00253293406
DL,PIT,13,7,15.0,111.6,16.1,0.00253293406
DL,DEN,19,1,16.7,183.6,16.1,0.00253293406
WN,CLE,8,7,3.9,147.6,16.1,0.002384997386
DL,GSO,8,2,9.4,75.6,16.1,0.00253293406
DL,MSY,12,3,9.4,75.6,16.0,0.00253293406
DL,STL,22,6,22.2,165.6,16.1,0.00253293406
DL,BDL,18,3,13.9,277.2,16.0,0.00253293406
AA,PHX,5,1,8.3,241.2,16.1,0.00288359019
DL,JFK,19,2,23.9,129.6,16.1,0.00253293406
AA,DFW,16,2,19.4,111.6,16.1,0.00288359019
OH,DCA,5,6,13.9,223.2,16.1,0.003093580819
OH,DCA,10,7,16.1,93.6,16.1,0.003093580819
DL,TPA,8,3,12.2,93.6,16.1,0.00253293406
NK,BWI,22,2,22.8,129.6,16.1,0.001815614282
DL,MDW,11,5,2.8,129.6,16.1,0.00253293406
DL,Other,19,5,23.3,165.6,16.1,0.00253293406
NK,BOS,8,1,6.7,241.2,16.1,0.001815614282
WN,BWI,17,2,22.0,93.6,16.1,0.002384997386
DL,LIT,11,2,6.1,183.6,16.1,0.00253293406
DL,FLL,16,1,21.0,129.6,11.3,0.00253293406
DL,PIT,10,4,11.1,111.6,16.1,0.00253293406
AA,DFW,20,3,25.6,241.2,16.1,0.00288359019
OO,Other,19,6,23.3,350.0,16.1,0.003757959073
DL,DCA,9,4,12.2,54.0,16.0,0.00253293406
DL,MCO,13,4,14.4,93.6,16.1,0.00253293406
DL,EWR,16,3,22.2,111.6,16.1,0.00253293406
DL,EWR,22,5,17.8,111.6,16.1,0.00253293406
DL,SAV,14,6,16.1,223.2,16.1,0.00253293406
DL,IND,11,6,7.2,93.6,16.1,0.00253293406
OO,Other,15,6,19.4,165.6,16.0,0.003757959073
DL,MKE,10,2,8.0,129.6,16.1,0.00253293406
DL,Other,17,5,15.0,93.6,16.1,0.00253293406
DL,Other,10,7,16.7,129.6,16.1,0.00253293406
F9,JFK,7,1,9.4,75.6,16.1,0.002440836251
WN,BNA,22,4,8.3,316.8,16.1,0.002384997386
DL,SDF,16,1,15.0,334.8,12.9,0.00253293406
DL,MIA,9,4,17.8,241.2,16.0,0.00253293406
OH,CLT,9,5,3.3,147.6,16.0,0.003093580819
DL,BOS,11,6,9.4,147.6,16.1,0.00253293406
WN,GSP,10,1,6.1,223.2,16.1,0.002384997386
DL,LIT,17,4,20.6,165.6,16.1,0.00253293406
F9,LGA,19,1,16.7,129.6,16.1,0.002440836251
DL,DCA,9,4,13.3,93.6,16.0,0.00253293406
DL,TPA,17,3,23.3,205.2,16.1,0.00253293406
DL,Other,9,4,13.3,93.6,16.0,0.00253293406
DL,HOU,16,3,22.2,111.6,16.1,0.00253293406
DL,PBI,19,3,22.8,183.6,16.1,0.00253293406
DL,BNA,14,1,20.0,129.6,4.8,0.00253293406
DL,ORF,22,7,21.1,223.2,16.1,0.00253293406
AA,MIA,14,5,18.9,129.6,16.1,0.00288359019
YX,ORD,6,7,6.7,259.2,16.0,0.002220371912
DL,Other,8,7,13.3,0.0,16.1,0.00253293406
DL,CLT,12,2,8.9,0.0,16.0,0.00253293406
DL,DTW,10,6,15.6,165.6,16.1,0.00253293406
WN,TPA,6,5,15.6,111.6,16.0,0.002384997386
DL,TPA,17,6,21.7,165.6,16.1,0.00253293406
DL,RDU,12,2,6.1,183.6,16.0,0.00253293406
DL,RDU,8,4,17.8,241.2,16.1,0.00253293406
WN,MDW,10,3,12.2,129.6,16.1,0.002384997386
DL,MIA,8,6,17.8,129.6,16.1,0.00253293406
DL,JAN,16,2,21.0,93.6,16.1,0.00253293406
DL,IND,7,1,7.2,259.2,16.1,0.00253293406
WN,STL,13,5,14.4,93.6,14.5,0.002384997386
DL,MCO,8,3,12.2,93.6,16.1,0.00253293406
WN,DCA,10,2,6.1,147.6,16.1,0.002384997386
NK,MSY,6,5,5.0,223.2,16.0,0.001815614282
DL,LGA,11,3,8.9,93.6,16.1,0.00253293406
DL,PBI,8,4,12.2,54.0,16.1,0.00253293406
DL,RIC,13,7,17.8,129.6,14.5,0.00253293406
DL,STL,14,6,16.1,223.2,16.1,0.00253293406
DL,DCA,18,7,10.0,54.0,16.0,0.00253293406
DL,PHX,19,3,12.8,295.2,16.1,0.00253293406
WN,LAS,8,2,6.7,93.6,16.1,0.002384997386
B6,JFK,6,7,6.7,259.2,16.0,0.004975591438
DL,MKE,19,4,12.8,295.2,16.1,0.00253293406
WN,DAL,20,1,17.8,147.6,16.1,0.002384997386
DL,CAE,13,5,6.1,183.6,16.1,0.00253293406
DL,Other,21,5,23.3,223.2,16.0,0.00253293406
DL,DFW,11,7,2.2,165.6,16.1,0.00253293406
DL,SJU,16,2,21.1,205.2,16.1,0.00253293406
DL,LGA,18,7,8.9,183.6,12.0,0.00253293406
DL,SJU,19,1,17.8,93.6,16.1,0.00253293406
DL,IND,17,5,23.0,129.6,16.1,0.00253293406
DL,Other,15,3,18.9,129.6,16.0,0.00253293406
DL,DAL,20,3,25.6,241.2,16.1,0.00253293406
F9,IAH,6,1,8.3,241.2,16.0,0.002440836251
WN,PIT,15,6,19.4,165.6,16.0,0.002384997386
DL,IND,7,2,7.2,75.6,16.1,0.00253293406
DL,CMH,17,4,20.6,93.6,16.1,0.00253293406
DL,IAD,7,7,5.0,183.6,16.1,0.00253293406
DL,RIC,21,4,22.8,93.6,16.1,0.00253293406
DL,DTW,8,4,3.9,350.0,16.1,0.00253293406
DL,LAS,10,7,2.8,147.6,16.1,0.00253293406
WN,MSY,11,6,15.6,111.6,16.1,0.002384997386
DL,Other,8,5,13.3,54.0,12.9,0.00253293406
DL,DFW,11,2,6.1,183.6,16.1,0.00253293406
UA,ORD,6,1,8.3,241.2,16.0,0.002462907126
DL,DAL,8,6,13.9,205.2,16.1,0.00253293406
DL,IND,21,5,23.3,223.2,16.0,0.00253293406
MQ,ORD,11,4,13.3,111.6,16.1,0.003162450066
DL,CAE,20,1,11.7,183.6,16.1,0.00253293406
DL,MCO,8,3,11.1,0.0,16.1,0.00253293406
DL,RIC,10,2,8.0,129.6,16.1,0.00253293406
DL,ECP,22,6,18.9,241.2,16.1,0.00253293406
F9,RDU,22,6,18.9,241.2,16.1,0.002440836251
DL,SLC,10,7,8.9,0.0,16.1,0.00253293406
F9,DEN,20,1,20.6,147.6,16.1,0.002440836251
WN,BWI,9,3,12.2,93.6,16.0,0.002384997386
DL,RSW,17,5,15.0,93.6,16.1,0.00253293406
DL,PNS,16,3,13.0,223.2,16.1,0.00253293406
DL,Other,16,1,13.3,165.6,16.1,0.00253293406
NK,LAX,9,4,12.2,54.0,16.0,0.001815614282
MQ,ORD,11,1,5.6,241.2,16.1,0.003162450066
DL,EWR,20,4,10.0,350.0,16.1,0.00253293406
WN,MDW,17,3,21.1,129.6,16.1,0.002384997386
DL,CLT,12,4,10.0,129.6,16.0,0.00253293406
F9,TPA,5,1,17.8,205.2,16.1,0.002440836251
DL,DEN,9,1,15.0,129.6,14.0,0.00253293406
DL,CHS,22,6,20.0,205.2,16.1,0.00253293406
DL,SEA,21,1,11.7,183.6,16.0,0.00253293406
DL,SRQ,14,2,17.8,129.6,16.1,0.00253293406
DL,FLL,16,2,19.4,111.6,16.1,0.00253293406
AA,DFW,11,4,13.3,111.6,16.1,0.00288359019
DL,Other,19,1,17.8,93.6,16.1,0.00253293406
WN,PHL,9,1,18.9,93.6,11.0,0.002384997386
DL,PNS,22,3,23.3,183.6,16.1,0.00253293406
DL,LAX,21,1,16.7,295.2,16.0,0.00253293406
DL,AUS,21,6,23.3,241.2,16.0,0.00253293406
F9,MIA,11,1,18.9,111.6,8.0,0.002440836251
DL,IAD,18,6,24.4,334.8,16.0,0.00253293406
DL,CHS,10,6,7.2,93.6,16.1,0.00253293406
DL,TPA,7,5,14.4,54.0,12.9,0.00253293406
UA,DEN,16,3,20.6,183.6,16.1,0.002462907126
DL,DCA,13,5,8.9,93.6,16.1,0.00253293406
DL,IAD,11,7,8.3,0.0,16.1,0.00253293406
DL,LAS,10,6,7.2,93.6,16.1,0.00253293406
DL,CVG,22,1,12.2,54.0,16.1,0.00253293406
DL,Other,19,4,10.6,259.2,16.1,0.00253293406
DL,MSY,12,2,6.1,183.6,16.0,0.00253293406
DL,Other,15,2,16.1,111.6,16.0,0.00253293406
DL,MSY,22,6,18.9,241.2,16.1,0.00253293406
OO,Other,19,6,23.3,350.0,16.1,0.003757959073
DL,Other,15,2,17.8,129.6,16.0,0.00253293406
DL,JAX,7,5,3.9,183.6,16.1,0.00253293406
DL,HSV,8,3,12.8,183.6,4.8,0.00253293406
DL,DCA,17,5,16.1,0.0,16.1,0.00253293406
DL,Other,11,7,2.2,165.6,16.1,0.00253293406
DL,SLC,14,3,17.8,129.6,16.1,0.00253293406
OO,Other,16,5,15.0,183.6,16.1,0.003757959073
DL,HOU,20,6,22.2,295.2,16.1,0.00253293406
DL,Other,15,4,13.9,241.2,16.0,0.00253293406
DL,PNS,11,3,10.0,165.6,16.1,0.00253293406
DL,Other,15,1,9.4,75.6,16.0,0.00253293406
UA,IAH,17,1,15.0,205.2,16.1,0.002462907126
DL,RSW,12,1,5.6,241.2,16.0,0.00253293406
DL,RSW,14,7,18.3,93.6,8.0,0.00253293406
DL,DAL,13,7,15.0,111.6,16.1,0.00253293406
WN,BWI,7,5,4.4,54.0,16.1,0.002384997386
DL,Other,18,1,15.0,75.6,16.0,0.00253293406
DL,Other,15,4,6.7,277.2,16.0,0.00253293406
DL,Other,11,4,10.0,129.6,16.1,0.00253293406
DL,MCO,21,4,22.8,93.6,16.1,0.00253293406
DL,GSO,10,5,2.8,147.6,16.1,0.00253293406
NK,DTW,18,5,25.0,111.6,16.0,0.001815614282
DL,SLC,14,4,16.7,93.6,16.1,0.00253293406
DL,MDW,8,5,13.3,54.0,12.9,0.00253293406
DL,SLC,8,3,11.1,0.0,16.1,0.00253293406
DL,CLT,22,1,20.6,183.6,16.1,0.00253293406
DL,LIT,20,2,23.9,111.6,16.1,0.00253293406
AA,MIA,14,1,16.7,129.6,12.9,0.00288359019
DL,SRQ,14,5,18.3,75.6,16.1,0.00253293406
DL,Other,21,3,23.3,316.8,16.0,0.00253293406
DL,BNA,18,2,22.8,241.2,16.0,0.00253293406
DL,PHX,16,6,20.6,241.2,16.1,0.00253293406
AA,PHX,8,1,8.9,165.6,6.4,0.00288359019
DL,PHL,14,7,18.3,129.6,14.5,0.00253293406
DL,VPS,22,7,22.8,165.6,16.1,0.00253293406
DL,Other,17,7,22.8,205.2,16.1,0.00253293406
NK,EWR,19,3,22.8,183.6,16.1,0.001815614282
DL,Other,11,2,8.9,0.0,16.1,0.00253293406
DL,MCO,8,5,3.3,147.6,16.1,0.00253293406
DL,MDW,21,1,16.7,295.2,16.0,0.00253293406
DL,PBI,16,7,19.4,111.6,11.3,0.00253293406
DL,SRQ,8,1,3.3,75.6,16.1,0.00253293406
OH,CLT,9,3,11.1,0.0,16.0,0.003093580819
DL,HSV,8,7,3.9,147.6,16.1,0.00253293406
DL,AUS,9,1,6.7,241.2,16.0,0.00253293406
DL,Other,11,2,8.9,0.0,16.1,0.00253293406
DL,LAS,12,6,14.4,147.6,16.0,0.00253293406
WN,DEN,6,1,8.3,241.2,16.0,0.002384997386
DL,DAB,17,2,22.8,241.2,16.1,0.00253293406
DL,LAX,15,1,20.0,129.6,4.8,0.00253293406
F9,DFW,9,1,18.9,93.6,11.0,0.002440836251
DL,LAX,15,4,6.7,277.2,16.0,0.00253293406
DL,SRQ,14,3,12.0,147.6,16.1,0.00253293406
NK,MIA,6,1,17.8,205.2,16.0,0.001815614282
DL,MCO,12,5,3.9,93.6,16.0,0.00253293406
WN,MCI,22,7,12.8,129.6,16.1,0.002384997386
DL,Other,15,3,16.1,183.6,16.0,0.00253293406
DL,MEM,10,2,8.3,75.6,16.1,0.00253293406
OO,Other,9,5,5.0,93.6,16.0,0.003757959073
DL,SLC,17,1,15.0,205.2,16.1,0.00253293406
DL,SLC,19,2,23.9,147.6,16.1,0.00253293406
DL,LIT,8,3,12.2,75.6,16.1,0.00253293406
DL,ORF,16,6,21.1,111.6,16.1,0.00253293406
DL,RDU,19,5,18.9,277.2,16.1,0.00253293406
DL,ORF,10,6,10.0,147.6,16.1,0.00253293406
WN,BWI,10,7,2.8,147.6,16.1,0.002384997386
DL,CVG,8,3,12.2,75.6,16.1,0.00253293406
DL,AUS,15,4,13.9,241.2,16.0,0.00253293406
DL,Other,9,2,9.4,75.6,16.0,0.00253293406
DL,MCO,23,5,23.9,111.6,16.1,0.00253293406
WN,RIC,10,3,12.2,129.6,16.1,0.002384997386
DL,BWI,7,5,4.4,54.0,16.1,0.00253293406
B6,JFK,18,6,22.8,277.2,16.0,0.004975591438
WN,FLL,10,2,6.1,147.6,16.1,0.002384997386
WN,STL,9,3,11.7,129.6,6.0,0.002384997386
DL,Other,21,3,23.3,165.6,16.1,0.00253293406
UA,EWR,6,6,19.4,147.6,16.0,0.002462907126
DL,FLL,9,7,10.0,0.0,16.0,0.00253293406
DL,Other,19,3,22.8,183.6,16.1,0.00253293406
DL,MCI,16,6,20.6,259.2,16.1,0.00253293406
DL,Other,11,5,11.7,54.0,16.1,0.00253293406
DL,ORD,7,1,3.3,111.6,16.1,0.00253293406
OH,PHL,18,5,23.3,147.6,16.0,0.003093580819
DL,JAX,17,5,16.1,0.0,16.1,0.00253293406
DL,DTW,14,2,14.4,111.6,16.1,0.00253293406
DL,MIA,9,2,6.1,165.6,16.0,0.00253293406
OH,CLT,9,7,13.3,0.0,16.0,0.003093580819
DL,MEM,10,3,10.0,54.0,16.1,0.00253293406
DL,DCA,16,6,20.6,259.2,16.1,0.00253293406
OO,Other,21,5,26.7,111.6,16.0,0.003757959073
F9,IAH,6,1,9.4,147.6,16.1,0.002440836251
F9,FLL,9,3,11.7,129.6,6.0,0.002440836251
OO,Other,9,7,10.0,0.0,16.0,0.003757959073
DL,JAN,22,5,18.9,165.6,16.1,0.00253293406
DL,OMA,16,3,22.2,111.6,16.1,0.00253293406
DL,Other,15,3,17.8,129.6,16.0,0.00253293406
DL,RDU,15,4,16.7,93.6,16.0,0.00253293406
DL,HSV,16,1,15.0,334.8,12.9,0.00253293406
F9,SJU,13,2,10.0,165.6,16.1,0.002440836251
DL,VPS,15,7,3.9,111.6,16.0,0.00253293406
DL,Other,9,5,3.3,147.6,16.0,0.00253293406
DL,IAH,9,1,8.9,147.6,12.0,0.00253293406
WN,SAT,8,3,12.2,75.6,16.1,0.002384997386
DL,ORD,7,7,17.8,165.6,16.1,0.00253293406
DL,HOU,8,3,12.2,93.6,16.1,0.00253293406
DL,HSV,20,3,25.6,241.2,16.1,0.00253293406
DL,MCI,20,3,25.6,241.2,16.1,0.00253293406
NK,PHL,8,7,10.0,0.0,16.1,0.001815614282
DL,MCO,10,1,6.1,223.2,16.1,0.00253293406
DL,OKC,11,5,13.3,0.0,16.1,0.00253293406
DL,DCA,17,3,24.4,223.2,16.1,0.00253293406
DL,MIA,11,6,9.4,147.6,16.1,0.00253293406
DL,Other,21,4,10.0,350.0,16.0,0.00253293406
DL,Other,19,6,23.3,350.0,16.1,0.00253293406
DL,Other,9,4,17.8,241.2,16.0,0.00253293406
DL,SFO,11,4,13.3,129.6,16.1,0.00253293406
DL,FLL,21,4,22.8,93.6,16.1,0.00253293406
DL,ECP,18,5,15.0,93.6,16.0,0.00253293406
DL,AUS,11,1,5.6,241.2,16.1,0.00253293406
DL,MKE,10,4,3.3,316.8,16.1,0.00253293406
DL,Other,9,2,7.2,111.6,16.0,0.00253293406
WN,MSY,19,3,23.9,165.6,16.1,0.002384997386
NK,MIA,6,6,19.4,147.6,16.0,0.001815614282
DL,BHM,13,5,8.9,93.6,16.1,0.00253293406
NK,FLL,11,1,13.9,129.6,12.9,0.001815614282
DL,CVG,19,7,24.4,165.6,16.1,0.00253293406
DL,MCO,14,5,18.3,75.6,16.1,0.00253293406
F9,LAX,18,5,23.3,147.6,16.0,0.002440836251
DL,Other,21,4,21.7,165.6,16.0,0.00253293406
B6,JFK,10,7,2.8,147.6,16.1,0.004975591438
DL,CMH,7,1,7.2,259.2,16.1,0.00253293406
DL,SRQ,11,4,13.3,129.6,16.1,0.00253293406
DL,HSV,8,3,11.1,0.0,16.1,0.00253293406
OH,DCA,20,4,13.3,295.2,16.1,0.003093580819
DL,Other,10,7,8.9,0.0,16.1,0.00253293406
DL,SAN,21,1,17.8,147.6,16.0,0.00253293406
DL,BHM,10,5,3.9,111.6,16.1,0.00253293406
DL,Other,21,1,16.7,295.2,16.0,0.00253293406
DL,DEN,17,4,12.2,350.0,16.1,0.00253293406
DL,Other,15,1,10.0,277.2,16.0,0.00253293406
DL,SDF,12,7,16.1,129.6,11.0,0.00253293406
DL,DTW,12,1,5.6,241.2,16.0,0.00253293406
AA,CLT,9,7,3.9,147.6,16.0,0.00288359019
DL,AUS,19,6,23.3,350.0,16.1,0.00253293406
F9,LAS,7,3,13.9,93.6,16.1,0.002440836251
DL,JAX,15,3,16.1,183.6,16.0,0.00253293406
WN,IND,22,5,22.2,241.2,16.1,0.002384997386
DL,SLC,16,1,13.3,165.6,16.1,0.00253293406
DL,LIT,20,1,16.7,295.2,16.1,0.00253293406
AA,DFW,16,7,21.1,183.6,16.1,0.00288359019
AA,DFW,12,7,8.3,0.0,16.0,0.00288359019
DL,BNA,10,3,10.0,54.0,16.1,0.00253293406
DL,STL,17,7,8.9,183.6,12.9,0.00253293406
DL,OKC,11,4,10.0,129.6,16.1,0.00253293406
DL,Other,19,2,23.9,147.6,16.1,0.00253293406
AA,PHX,8,1,18.9,93.6,9.7,0.00288359019
DL,Other,22,2,25.0,295.2,16.1,0.00253293406
WN,LGA,6,1,9.4,147.6,16.1,0.002384997386
DL,Other,9,7,3.9,147.6,16.0,0.00253293406
UA,ORD,6,5,15.6,54.0,12.0,0.002462907126
DL,PBI,16,7,8.9,165.6,9.7,0.00253293406
UA,DEN,11,1,13.9,129.6,12.9,0.002462907126
DL,DCA,18,7,22.8,205.2,16.0,0.00253293406
DL,MCO,17,6,24.4,334.8,16.1,0.00253293406
DL,BHM,21,4,22.8,93.6,16.1,0.00253293406
WN,HOU,16,1,11.7,316.8,16.1,0.002384997386
DL,ORD,17,3,24.4,223.2,16.1,0.00253293406
DL,BHM,17,5,25.0,111.6,16.1,0.00253293406
DL,Other,10,2,8.0,129.6,16.1,0.00253293406
DL,SLC,8,5,13.3,54.0,12.9,0.00253293406
WN,LAS,8,6,12.2,129.6,16.1,0.002384997386
NK,SJU,6,3,14.4,111.6,16.0,0.001815614282
DL,Other,8,6,13.9,205.2,16.1,0.00253293406
DL,Other,16,3,22.2,259.2,16.1,0.00253293406
DL,Other,8,6,13.9,205.2,16.1,0.00253293406
DL,CLT,12,6,14.4,147.6,16.0,0.00253293406
DL,MCI,14,1,16.7,129.6,12.9,0.00253293406
DL,RSW,14,1,7.2,111.6,6.4,0.00253293406
NK,SJU,11,5,2.8,129.6,16.1,0.001815614282
MQ,DCA,5,5,15.6,54.0,12.9,0.003162450066
UA,SFO,7,5,14.4,54.0,12.9,0.002462907126
DL,MSY,13,4,5.0,241.2,16.1,0.00253293406
DL,Other,21,3,23.3,165.6,16.1,0.00253293406
DL,MSP,15,1,10.0,277.2,16.0,0.00253293406
DL,MSP,17,3,23.3,205.2,16.1,0.00253293406
WN,LGA,6,2,8.3,75.6,16.0,0.002384997386
DL,Other,10,2,8.3,75.6,16.1,0.00253293406
DL,MKE,16,4,12.8,241.2,16.1,0.00253293406
DL,DAL,10,6,14.4,147.6,16.1,0.00253293406
DL,MCO,22,2,22.8,129.6,16.1,0.00253293406
DL,TPA,13,7,15.0,111.6,16.1,0.00253293406
DL,BNA,23,7,22.2,147.6,16.1,0.00253293406
DL,MIA,18,5,23.3,147.6,16.0,0.00253293406
DL,Other,15,3,17.8,129.6,16.0,0.00253293406
B6,BOS,6,4,5.0,334.8,16.0,0.004975591438
DL,STL,11,1,13.9,129.6,12.9,0.00253293406
NK,BOS,8,2,6.1,165.6,16.1,0.001815614282
B6,BOS,10,3,10.6,0.0,16.1,0.004975591438
DL,FLL,11,7,8.3,0.0,16.1,0.00253293406
DL,CLT,22,6,20.0,205.2,16.1,0.00253293406
DL,MCI,8,1,3.3,75.6,16.1,0.00253293406
DL,CHS,8,7,10.0,0.0,16.1,0.00253293406
DL,Other,10,6,10.0,147.6,16.1,0.00253293406
DL,LGA,10,6,10.0,147.6,16.1,0.00253293406
DL,MCO,10,1,14.4,75.6,9.7,0.00253293406
DL,MCI,22,3,25.0,165.6,16.1,0.00253293406
OH,CLT,9,6,8.9,129.6,16.0,0.003093580819
DL,MEM,19,3,25.0,241.2,16.1,0.00253293406
DL,ORD,22,6,18.9,241.2,16.1,0.00253293406
DL,CHA,20,4,13.3,295.2,16.1,0.00253293406
DL,Other,19,4,21.7,147.6,16.1,0.00253293406
WN,TPA,11,6,17.2,75.6,16.1,0.002384997386
DL,MCO,10,1,3.3,93.6,16.1,0.00253293406
DL,CVG,22,6,18.9,241.2,16.1,0.00253293406
DL,TYS,10,1,14.4,75.6,9.7,0.00253293406
